,0,1,2,3,4,5,6,7,8,9,10,target
20,6.2000000000000002,0.66000000000000003,0.47999999999999998,1.2,0.029000000000000001,29.0,75.0,0.98919999999999997,3.3300000000000001,0.39000000000000001,12.800000000000001,False
21,6.4000000000000004,0.31,0.38,2.8999999999999999,0.037999999999999999,19.0,102.0,0.99119999999999997,3.1699999999999999,0.34999999999999998,11.0,False
22,6.7999999999999998,0.26000000000000001,0.41999999999999998,1.7,0.049000000000000002,41.0,122.0,0.99299999999999999,3.4700000000000002,0.47999999999999998,10.5,False
23,7.5999999999999996,0.67000000000000004,0.14000000000000001,1.5,0.07400000000000001,25.0,168.0,0.99370000000000003,3.0499999999999998,0.51000000000000001,9.3000000000000007,True
24,6.5999999999999996,0.27000000000000002,0.40999999999999998,1.3,0.052000000000000005,16.0,142.0,0.99509999999999998,3.4199999999999999,0.46999999999999997,10.0,False
25,7.0,0.25,0.32000000000000001,9.0,0.045999999999999999,56.0,245.0,0.99550000000000005,3.25,0.5,10.4,False
26,6.9000000000000004,0.23999999999999999,0.34999999999999998,1.0,0.052000000000000005,35.0,146.0,0.99299999999999999,3.4500000000000002,0.44,10.0,False
27,7.0,0.28000000000000003,0.39000000000000001,8.6999999999999993,0.050999999999999997,32.0,141.0,0.99609999999999999,3.3799999999999999,0.53000000000000003,10.5,False
28,7.4000000000000004,0.27000000000000002,0.47999999999999998,1.1000000000000001,0.047,17.0,132.0,0.99139999999999995,3.1899999999999999,0.48999999999999999,11.6,False
29,7.2000000000000002,0.32000000000000001,0.35999999999999999,2.0,0.033000000000000002,37.0,114.0,0.99060000000000004,3.1000000000000001,0.70999999999999996,12.300000000000001,False
30,8.5,0.23999999999999999,0.39000000000000001,10.4,0.043999999999999997,20.0,142.0,0.99739999999999995,3.2000000000000002,0.53000000000000003,10.0,False
31,8.3000000000000007,0.14000000000000001,0.34000000000000002,1.1000000000000001,0.042000000000000003,7.0,47.0,0.99339999999999995,3.4700000000000002,0.40000000000000002,10.199999999999999,False
32,7.4000000000000004,0.25,0.35999999999999999,2.0499999999999998,0.050000000000000003,31.0,100.0,0.99199999999999999,3.1899999999999999,0.44,10.800000000000001,False
33,6.2000000000000002,0.12,0.34000000000000002,1.5,0.044999999999999998,43.0,117.0,0.99390000000000001,3.4199999999999999,0.51000000000000001,9.0,False
34,5.7999999999999998,0.27000000000000002,0.20000000000000001,14.949999999999999,0.043999999999999997,22.0,179.0,0.99619999999999997,3.3700000000000001,0.37,10.199999999999999,True
35,7.2999999999999998,0.28000000000000003,0.42999999999999999,1.7,0.080000000000000002,21.0,123.0,0.99050000000000005,3.1899999999999999,0.41999999999999998,12.800000000000001,True
36,6.5,0.39000000000000001,0.23000000000000001,5.4000000000000004,0.050999999999999997,25.0,149.0,0.99339999999999995,3.2400000000000002,0.34999999999999998,10.0,True
37,7.0,0.33000000000000002,0.32000000000000001,1.2,0.052999999999999999,38.0,138.0,0.99060000000000004,3.1299999999999999,0.28000000000000003,11.199999999999999,False
38,7.2999999999999998,0.23999999999999999,0.39000000000000001,17.949999999999999,0.057000000000000002,45.0,149.0,0.99990000000000001,3.21,0.35999999999999999,8.5999999999999996,True
39,7.2999999999999998,0.23999999999999999,0.39000000000000001,17.949999999999999,0.057000000000000002,45.0,149.0,0.99990000000000001,3.21,0.35999999999999999,8.5999999999999996,True
40,6.7000000000000002,0.23000000000000001,0.39000000000000001,2.5,0.17199999999999999,63.0,158.0,0.99370000000000003,3.1099999999999999,0.35999999999999999,9.4000000000000004,False
41,6.7000000000000002,0.23999999999999999,0.39000000000000001,2.8999999999999999,0.17299999999999999,63.0,157.0,0.99370000000000003,3.1000000000000001,0.34000000000000002,9.4000000000000004,False
42,7.0,0.31,0.26000000000000001,7.4000000000000004,0.069000000000000006,28.0,160.0,0.99539999999999995,3.1299999999999999,0.46000000000000002,9.8000000000000007,False
43,6.5999999999999996,0.23999999999999999,0.27000000000000002,1.3999999999999999,0.057000000000000002,33.0,152.0,0.99339999999999995,3.2200000000000002,0.56000000000000005,9.5,False
44,6.7000000000000002,0.23000000000000001,0.26000000000000001,1.3999999999999999,0.059999999999999998,33.0,154.0,0.99339999999999995,3.2400000000000002,0.56000000000000005,9.5,False
45,7.4000000000000004,0.17999999999999999,0.31,1.3999999999999999,0.058000000000000003,38.0,167.0,0.99309999999999998,3.1600000000000001,0.53000000000000003,10.0,False
46,6.2000000000000002,0.45000000000000001,0.26000000000000001,4.4000000000000004,0.063,63.0,206.0,0.99399999999999999,3.27,0.52000000000000002,9.8000000000000007,True
47,6.2000000000000002,0.46000000000000002,0.25,4.4000000000000004,0.066000000000000003,62.0,207.0,0.99390000000000001,3.25,0.52000000000000002,9.8000000000000007,True
48,7.0,0.31,0.26000000000000001,7.4000000000000004,0.069000000000000006,28.0,160.0,0.99539999999999995,3.1299999999999999,0.46000000000000002,9.8000000000000007,False
49,6.9000000000000004,0.19,0.34999999999999998,5.0,0.067000000000000004,32.0,150.0,0.995,3.3599999999999999,0.47999999999999998,9.8000000000000007,True
50,7.2000000000000002,0.19,0.31,1.6000000000000001,0.062,31.0,173.0,0.99170000000000003,3.3500000000000001,0.44,11.699999999999999,False
51,6.5999999999999996,0.25,0.28999999999999998,1.1000000000000001,0.068000000000000005,39.0,124.0,0.99139999999999995,3.3399999999999999,0.57999999999999996,11.0,False
52,6.2000000000000002,0.16,0.33000000000000002,1.1000000000000001,0.057000000000000002,21.0,82.0,0.99099999999999999,3.3199999999999998,0.46000000000000002,10.9,False
53,6.4000000000000004,0.17999999999999999,0.34999999999999998,1.0,0.044999999999999998,39.0,108.0,0.99109999999999998,3.3100000000000001,0.34999999999999998,10.9,False
54,6.7999999999999998,0.20000000000000001,0.58999999999999997,0.90000000000000002,0.14699999999999999,38.0,132.0,0.99299999999999999,3.0499999999999998,0.38,9.0999999999999996,False
55,6.9000000000000004,0.25,0.34999999999999998,1.3,0.039,29.0,191.0,0.99080000000000001,3.1299999999999999,0.52000000000000002,11.0,False
56,7.2000000000000002,0.20999999999999999,0.34000000000000002,11.9,0.042999999999999997,37.0,213.0,0.99619999999999997,3.0899999999999999,0.5,9.5999999999999996,False
57,6.0,0.19,0.26000000000000001,12.4,0.048000000000000001,50.0,147.0,0.99719999999999998,3.2999999999999998,0.35999999999999999,8.9000000000000004,False
58,6.5999999999999996,0.38,0.14999999999999999,4.5999999999999996,0.043999999999999997,25.0,78.0,0.99309999999999998,3.1099999999999999,0.38,10.199999999999999,False
59,7.4000000000000004,0.20000000000000001,0.35999999999999999,1.2,0.037999999999999999,44.0,111.0,0.99260000000000004,3.3599999999999999,0.34000000000000002,9.9000000000000004,False
60,6.7999999999999998,0.22,0.23999999999999999,4.9000000000000004,0.091999999999999998,30.0,123.0,0.99509999999999998,3.0299999999999998,0.46000000000000002,8.5999999999999996,False
61,6.0,0.19,0.26000000000000001,12.4,0.048000000000000001,50.0,147.0,0.99719999999999998,3.2999999999999998,0.35999999999999999,8.9000000000000004,False
62,7.0,0.46999999999999997,0.070000000000000007,1.1000000000000001,0.035000000000000003,17.0,151.0,0.99099999999999999,3.02,0.34000000000000002,10.5,True
63,6.5999999999999996,0.38,0.14999999999999999,4.5999999999999996,0.043999999999999997,25.0,78.0,0.99309999999999998,3.1099999999999999,0.38,10.199999999999999,False
64,7.2000000000000002,0.23999999999999999,0.27000000000000002,1.3999999999999999,0.037999999999999999,31.0,122.0,0.99270000000000003,3.1499999999999999,0.46000000000000002,10.300000000000001,False
65,6.2000000000000002,0.34999999999999998,0.029999999999999999,1.2,0.064000000000000001,29.0,120.0,0.99339999999999995,3.2200000000000002,0.54000000000000004,9.0999999999999996,True
66,6.4000000000000004,0.26000000000000001,0.23999999999999999,6.4000000000000004,0.040000000000000001,27.0,124.0,0.99029999999999996,3.2200000000000002,0.48999999999999999,12.6,False
67,6.7000000000000002,0.25,0.13,1.2,0.041000000000000002,81.0,174.0,0.99199999999999999,3.1400000000000001,0.41999999999999998,9.8000000000000007,True
68,6.7000000000000002,0.23000000000000001,0.31,2.1000000000000001,0.045999999999999999,30.0,96.0,0.99260000000000004,3.3300000000000001,0.64000000000000001,10.699999999999999,False
69,7.4000000000000004,0.23999999999999999,0.28999999999999998,10.1,0.050000000000000003,21.0,105.0,0.99619999999999997,3.1299999999999999,0.34999999999999998,9.5,True
70,6.2000000000000002,0.27000000000000002,0.42999999999999999,7.7999999999999998,0.056000000000000001,48.0,244.0,0.99560000000000004,3.1000000000000001,0.51000000000000001,9.0,False
71,6.7999999999999998,0.29999999999999999,0.23000000000000001,4.5999999999999996,0.060999999999999999,50.5,238.5,0.99580000000000002,3.3199999999999998,0.59999999999999998,9.5,True
72,6.0,0.27000000000000002,0.28000000000000003,4.7999999999999998,0.063,31.0,201.0,0.99639999999999995,3.6899999999999999,0.70999999999999996,10.0,True
73,8.5999999999999996,0.23000000000000001,0.46000000000000002,1.0,0.054000000000000006,9.0,72.0,0.99409999999999998,2.9500000000000002,0.48999999999999999,9.0999999999999996,False
74,6.7000000000000002,0.23000000000000001,0.31,2.1000000000000001,0.045999999999999999,30.0,96.0,0.99260000000000004,3.3300000000000001,0.64000000000000001,10.699999999999999,False
75,7.4000000000000004,0.23999999999999999,0.28999999999999998,10.1,0.050000000000000003,21.0,105.0,0.99619999999999997,3.1299999999999999,0.34999999999999998,9.5,True
76,7.0999999999999996,0.17999999999999999,0.35999999999999999,1.3999999999999999,0.042999999999999997,31.0,87.0,0.98980000000000001,3.2599999999999998,0.37,12.699999999999999,False
77,7.0,0.32000000000000001,0.34000000000000002,1.3,0.042000000000000003,20.0,69.0,0.99119999999999997,3.3100000000000001,0.65000000000000002,12.0,False
78,7.4000000000000004,0.17999999999999999,0.29999999999999999,8.8000000000000007,0.064000000000000001,26.0,103.0,0.99609999999999999,2.9399999999999999,0.56000000000000005,9.3000000000000007,True
79,6.7000000000000002,0.54000000000000004,0.28000000000000003,5.4000000000000004,0.059999999999999998,21.0,105.0,0.99490000000000001,3.27,0.37,9.0,True
80,6.7999999999999998,0.22,0.31,1.3999999999999999,0.052999999999999999,34.0,114.0,0.9929,3.3900000000000001,0.77000000000000002,10.6,False
81,7.0999999999999996,0.20000000000000001,0.34000000000000002,16.0,0.050000000000000003,51.0,166.0,0.99850000000000005,3.21,0.59999999999999998,9.1999999999999993,False
82,7.0999999999999996,0.34000000000000002,0.20000000000000001,6.0999999999999996,0.063,47.0,164.0,0.99460000000000004,3.1699999999999999,0.41999999999999998,10.0,True
83,7.2999999999999998,0.22,0.29999999999999999,8.1999999999999993,0.047,42.0,207.0,0.99660000000000004,3.3300000000000001,0.46000000000000002,9.5,False
84,7.0999999999999996,0.42999999999999999,0.60999999999999999,11.800000000000001,0.044999999999999998,54.0,155.0,0.99739999999999995,3.1099999999999999,0.45000000000000001,8.6999999999999993,True
85,7.0999999999999996,0.44,0.62,11.800000000000001,0.043999999999999997,52.0,152.0,0.99750000000000005,3.1200000000000001,0.46000000000000002,8.6999999999999993,False
86,7.2000000000000002,0.39000000000000001,0.63,11.0,0.043999999999999997,55.0,156.0,0.99739999999999995,3.0899999999999999,0.44,8.6999999999999993,False
87,6.7999999999999998,0.25,0.31,13.300000000000001,0.050000000000000003,69.0,202.0,0.99719999999999998,3.2200000000000002,0.47999999999999998,9.6999999999999993,False
88,7.0999999999999996,0.42999999999999999,0.60999999999999999,11.800000000000001,0.044999999999999998,54.0,155.0,0.99739999999999995,3.1099999999999999,0.45000000000000001,8.6999999999999993,True
89,7.0999999999999996,0.44,0.62,11.800000000000001,0.043999999999999997,52.0,152.0,0.99750000000000005,3.1200000000000001,0.46000000000000002,8.6999999999999993,False
90,7.2000000000000002,0.39000000000000001,0.63,11.0,0.043999999999999997,55.0,156.0,0.99739999999999995,3.0899999999999999,0.44,8.6999999999999993,False
91,6.0999999999999996,0.27000000000000002,0.42999999999999999,7.5,0.049000000000000002,65.0,243.0,0.99570000000000003,3.1200000000000001,0.46999999999999997,9.0,True
92,6.9000000000000004,0.23999999999999999,0.33000000000000002,1.7,0.035000000000000003,47.0,136.0,0.98999999999999999,3.2599999999999998,0.40000000000000002,12.6,False
93,6.9000000000000004,0.20999999999999999,0.33000000000000002,1.8,0.034000000000000002,48.0,136.0,0.9899,3.25,0.40999999999999998,12.6,False
94,7.5,0.17000000000000001,0.32000000000000001,1.7,0.040000000000000001,51.0,148.0,0.99160000000000004,3.21,0.44,11.5,False
95,7.0999999999999996,0.26000000000000001,0.28999999999999998,12.4,0.043999999999999997,62.0,240.0,0.99690000000000001,3.04,0.41999999999999998,9.1999999999999993,False
96,6.0,0.34000000000000002,0.66000000000000003,15.9,0.045999999999999999,26.0,164.0,0.99790000000000001,3.1400000000000001,0.5,8.8000000000000007,False
97,8.5999999999999996,0.26500000000000001,0.35999999999999999,1.2,0.034000000000000002,15.0,80.0,0.99129999999999996,2.9500000000000002,0.35999999999999999,11.4,False
98,9.8000000000000007,0.35999999999999999,0.46000000000000002,10.5,0.037999999999999999,4.0,83.0,0.99560000000000004,2.8900000000000001,0.29999999999999999,10.1,True
99,6.0,0.34000000000000002,0.66000000000000003,15.9,0.045999999999999999,26.0,164.0,0.99790000000000001,3.1400000000000001,0.5,8.8000000000000007,False
100,7.4000000000000004,0.25,0.37,13.5,0.059999999999999998,52.0,192.0,0.99750000000000005,3.0,0.44,9.0999999999999996,True
101,7.0999999999999996,0.12,0.32000000000000001,9.5999999999999996,0.054000000000000006,64.0,162.0,0.99619999999999997,3.3999999999999999,0.40999999999999998,9.4000000000000004,True
102,6.0,0.20999999999999999,0.23999999999999999,12.1,0.050000000000000003,55.0,164.0,0.997,3.3399999999999999,0.39000000000000001,9.4000000000000004,True
103,7.5,0.30499999999999999,0.40000000000000002,18.899999999999999,0.058999999999999997,44.0,170.0,1.0,2.9900000000000002,0.46000000000000002,9.0,True
104,7.4000000000000004,0.25,0.37,13.5,0.059999999999999998,52.0,192.0,0.99750000000000005,3.0,0.44,9.0999999999999996,True
105,7.2999999999999998,0.13,0.32000000000000001,14.4,0.050999999999999997,34.0,109.0,0.99739999999999995,3.2000000000000002,0.34999999999999998,9.1999999999999993,False
106,7.0999999999999996,0.12,0.32000000000000001,9.5999999999999996,0.054000000000000006,64.0,162.0,0.99619999999999997,3.3999999999999999,0.40999999999999998,9.4000000000000004,True
107,7.0999999999999996,0.23000000000000001,0.34999999999999998,16.5,0.040000000000000001,60.0,171.0,0.999,3.1600000000000001,0.58999999999999997,9.0999999999999996,False
108,7.0999999999999996,0.23000000000000001,0.34999999999999998,16.5,0.040000000000000001,60.0,171.0,0.999,3.1600000000000001,0.58999999999999997,9.0999999999999996,False
109,6.9000000000000004,0.33000000000000002,0.28000000000000003,1.3,0.050999999999999997,37.0,187.0,0.99270000000000003,3.27,0.59999999999999998,10.300000000000001,True
110,6.5,0.17000000000000001,0.54000000000000004,8.5,0.08199999999999999,64.0,163.0,0.99590000000000001,2.8900000000000001,0.39000000000000001,8.8000000000000007,False
111,7.2000000000000002,0.27000000000000002,0.46000000000000002,18.75,0.052000000000000005,45.0,255.0,1.0,3.04,0.52000000000000002,8.9000000000000004,True
112,7.2000000000000002,0.31,0.5,13.300000000000001,0.056000000000000001,68.0,195.0,0.99819999999999998,3.0099999999999998,0.46999999999999997,9.1999999999999993,True
113,6.7000000000000002,0.40999999999999998,0.34000000000000002,9.1999999999999993,0.049000000000000002,29.0,150.0,0.99680000000000002,3.2200000000000002,0.51000000000000001,9.0999999999999996,True
114,6.7000000000000002,0.40999999999999998,0.34000000000000002,9.1999999999999993,0.049000000000000002,29.0,150.0,0.99680000000000002,3.2200000000000002,0.51000000000000001,9.0999999999999996,True
115,5.5,0.48499999999999999,0.0,1.5,0.065000000000000002,8.0,103.0,0.99399999999999999,3.6299999999999999,0.40000000000000002,9.6999999999999993,True
116,6.0,0.31,0.23999999999999999,3.2999999999999998,0.041000000000000002,25.0,143.0,0.99139999999999995,3.3100000000000001,0.44,11.300000000000001,False
117,7.0,0.14000000000000001,0.40000000000000002,1.7,0.035000000000000003,16.0,85.0,0.99109999999999998,3.1899999999999999,0.41999999999999998,11.800000000000001,False
118,7.2000000000000002,0.31,0.5,13.300000000000001,0.056000000000000001,68.0,195.0,0.99819999999999998,3.0099999999999998,0.46999999999999997,9.1999999999999993,True
119,7.2999999999999998,0.32000000000000001,0.47999999999999998,13.300000000000001,0.059999999999999998,57.0,196.0,0.99819999999999998,3.04,0.5,9.1999999999999993,True
120,5.9000000000000004,0.35999999999999999,0.040000000000000001,5.7000000000000002,0.045999999999999999,21.0,87.0,0.99339999999999995,3.2200000000000002,0.51000000000000001,10.199999999999999,True
121,7.7999999999999998,0.23999999999999999,0.32000000000000001,12.199999999999999,0.054000000000000006,42.0,138.0,0.99839999999999995,3.0099999999999998,0.54000000000000004,8.8000000000000007,True
122,7.4000000000000004,0.16,0.31,6.8499999999999996,0.058999999999999997,31.0,131.0,0.99519999999999997,3.29,0.34000000000000002,9.6999999999999993,True
123,6.9000000000000004,0.19,0.28000000000000003,5.0,0.058000000000000003,14.0,146.0,0.99519999999999997,3.29,0.35999999999999999,9.0999999999999996,False
124,6.4000000000000004,0.13,0.46999999999999997,1.6000000000000001,0.091999999999999998,40.0,158.0,0.99280000000000002,3.21,0.35999999999999999,9.8000000000000007,False
125,6.7000000000000002,0.19,0.35999999999999999,1.1000000000000001,0.025999999999999999,63.0,143.0,0.99119999999999997,3.27,0.47999999999999998,11.0,False
126,7.4000000000000004,0.39000000000000001,0.23000000000000001,7.0,0.033000000000000002,29.0,126.0,0.99399999999999999,3.1400000000000001,0.41999999999999998,10.5,True
127,6.5,0.23999999999999999,0.32000000000000001,7.5999999999999996,0.037999999999999999,48.0,203.0,0.99580000000000002,3.4500000000000002,0.54000000000000004,9.6999999999999993,False
128,6.0999999999999996,0.29999999999999999,0.56000000000000005,2.7999999999999998,0.043999999999999997,47.0,179.0,0.99239999999999995,3.2999999999999998,0.56999999999999995,10.9,False
129,6.0999999999999996,0.29999999999999999,0.56000000000000005,2.7000000000000002,0.045999999999999999,46.0,184.0,0.99239999999999995,3.3100000000000001,0.56999999999999995,10.9,False
130,5.7000000000000002,0.26000000000000001,0.25,10.4,0.02,7.0,57.0,0.99399999999999999,3.3900000000000001,0.37,10.6,True
131,6.5,0.23999999999999999,0.32000000000000001,7.5999999999999996,0.037999999999999999,48.0,203.0,0.99580000000000002,3.4500000000000002,0.54000000000000004,9.6999999999999993,False
132,6.5,0.42499999999999999,0.40000000000000002,13.1,0.037999999999999999,59.0,241.0,0.99790000000000001,3.23,0.56999999999999995,9.0,True
133,6.5999999999999996,0.23999999999999999,0.27000000000000002,15.800000000000001,0.035000000000000003,46.0,188.0,0.99819999999999998,3.2400000000000002,0.51000000000000001,9.1999999999999993,True
134,6.7999999999999998,0.27000000000000002,0.22,8.0999999999999996,0.034000000000000002,55.0,203.0,0.99609999999999999,3.1899999999999999,0.52000000000000002,8.9000000000000004,True
135,6.7000000000000002,0.27000000000000002,0.31,15.699999999999999,0.036000000000000004,44.0,179.0,0.99790000000000001,3.2599999999999998,0.56000000000000005,9.5999999999999996,True
136,8.1999999999999993,0.23000000000000001,0.40000000000000002,1.2,0.027000000000000003,36.0,121.0,0.99199999999999999,3.1200000000000001,0.38,10.699999999999999,False
137,7.0999999999999996,0.37,0.67000000000000004,10.5,0.044999999999999998,49.0,155.0,0.99750000000000005,3.1600000000000001,0.44,8.6999999999999993,True
138,6.7999999999999998,0.19,0.35999999999999999,1.8999999999999999,0.035000000000000003,30.0,96.0,0.99170000000000003,3.1499999999999999,0.54000000000000004,10.800000000000001,False
139,8.0999999999999996,0.28000000000000003,0.39000000000000001,1.8999999999999999,0.029000000000000001,18.0,79.0,0.99229999999999996,3.23,0.52000000000000002,11.800000000000001,False
140,6.2999999999999998,0.31,0.34000000000000002,2.2000000000000002,0.044999999999999998,20.0,77.0,0.99270000000000003,3.2999999999999998,0.42999999999999999,10.199999999999999,True
141,7.0999999999999996,0.37,0.67000000000000004,10.5,0.044999999999999998,49.0,155.0,0.99750000000000005,3.1600000000000001,0.44,8.6999999999999993,True
142,7.9000000000000004,0.20999999999999999,0.40000000000000002,1.2,0.039,38.0,107.0,0.99199999999999999,3.21,0.54000000000000004,10.800000000000001,False
143,8.5,0.20999999999999999,0.40999999999999998,4.2999999999999998,0.036000000000000004,24.0,99.0,0.99470000000000003,3.1800000000000002,0.53000000000000003,9.6999999999999993,False
144,8.0999999999999996,0.20000000000000001,0.40000000000000002,2.0,0.037000000000000005,19.0,87.0,0.99209999999999998,3.1200000000000001,0.54000000000000004,11.199999999999999,False
145,6.2999999999999998,0.255,0.37,1.1000000000000001,0.040000000000000001,37.0,114.0,0.99050000000000005,3.0,0.39000000000000001,10.9,False
146,5.5999999999999996,0.16,0.27000000000000002,1.3999999999999999,0.043999999999999997,53.0,168.0,0.99180000000000001,3.2799999999999998,0.37,10.1,False
147,6.4000000000000004,0.59499999999999997,0.14000000000000001,5.2000000000000002,0.058000000000000003,15.0,97.0,0.99509999999999998,3.3799999999999999,0.35999999999999999,9.0,True
148,6.2999999999999998,0.34000000000000002,0.33000000000000002,4.5999999999999996,0.034000000000000002,19.0,80.0,0.99170000000000003,3.3799999999999999,0.57999999999999996,12.0,False
149,6.9000000000000004,0.25,0.29999999999999999,4.0999999999999996,0.054000000000000006,23.0,116.0,0.99399999999999999,2.9900000000000002,0.38,9.4000000000000004,False
150,7.9000000000000004,0.22,0.38,8.0,0.042999999999999997,46.0,152.0,0.99339999999999995,3.1200000000000001,0.32000000000000001,11.5,False
151,7.5999999999999996,0.17999999999999999,0.46000000000000002,10.199999999999999,0.055,58.0,135.0,0.99680000000000002,3.1400000000000001,0.42999999999999999,9.9000000000000004,False
152,6.9000000000000004,0.25,0.29999999999999999,4.0999999999999996,0.054000000000000006,23.0,116.0,0.99399999999999999,2.9900000000000002,0.38,9.4000000000000004,False
153,7.2000000000000002,0.17999999999999999,0.40999999999999998,1.2,0.048000000000000001,41.0,97.0,0.9919,3.1400000000000001,0.45000000000000001,10.4,True
154,8.1999999999999993,0.23000000000000001,0.40000000000000002,7.5,0.049000000000000002,12.0,76.0,0.99660000000000004,3.0600000000000001,0.83999999999999997,9.6999999999999993,False
155,7.4000000000000004,0.23999999999999999,0.41999999999999998,14.0,0.066000000000000003,48.0,198.0,0.99790000000000001,2.8900000000000001,0.41999999999999998,8.9000000000000004,False
156,7.4000000000000004,0.23999999999999999,0.41999999999999998,14.0,0.066000000000000003,48.0,198.0,0.99790000000000001,2.8900000000000001,0.41999999999999998,8.9000000000000004,False
157,6.0999999999999996,0.32000000000000001,0.23999999999999999,1.5,0.036000000000000004,38.0,124.0,0.98980000000000001,3.29,0.41999999999999998,12.4,False
158,5.2000000000000002,0.44,0.040000000000000001,1.3999999999999999,0.036000000000000004,43.0,119.0,0.98939999999999995,3.3599999999999999,0.33000000000000002,12.1,False
159,5.2000000000000002,0.44,0.040000000000000001,1.3999999999999999,0.036000000000000004,43.0,119.0,0.98939999999999995,3.3599999999999999,0.33000000000000002,12.1,False
160,6.0999999999999996,0.32000000000000001,0.23999999999999999,1.5,0.036000000000000004,38.0,124.0,0.98980000000000001,3.29,0.41999999999999998,12.4,False
161,6.4000000000000004,0.22,0.56000000000000005,14.5,0.055,27.0,159.0,0.998,2.98,0.40000000000000002,9.0999999999999996,True
162,6.2999999999999998,0.35999999999999999,0.29999999999999999,4.7999999999999998,0.049000000000000002,14.0,85.0,0.99319999999999997,3.2799999999999998,0.39000000000000001,10.6,True
163,7.4000000000000004,0.23999999999999999,0.41999999999999998,14.0,0.066000000000000003,48.0,198.0,0.99790000000000001,2.8900000000000001,0.41999999999999998,8.9000000000000004,False
164,6.7000000000000002,0.23999999999999999,0.34999999999999998,13.1,0.050000000000000003,64.0,205.0,0.997,3.1499999999999999,0.5,9.5,True
165,7.0,0.23000000000000001,0.35999999999999999,13.0,0.050999999999999997,72.0,177.0,0.99719999999999998,3.1600000000000001,0.48999999999999999,9.8000000000000007,True
166,8.4000000000000004,0.27000000000000002,0.46000000000000002,8.6999999999999993,0.048000000000000001,39.0,197.0,0.99739999999999995,3.1400000000000001,0.58999999999999997,9.5999999999999996,False
167,6.7000000000000002,0.46000000000000002,0.17999999999999999,2.3999999999999999,0.034000000000000002,25.0,98.0,0.98960000000000004,3.0800000000000001,0.44,12.6,False
